,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2447,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4065,1,5,0.12,4060,4075,4025,5392,21863380,30045171090,7391186,KSQ
2448,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1398,2,-15,-1.06,1406,1419,1398,9101,12810709,30044458542,21491029,KSQ
2449,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2510,2,-25,-0.99,2560,2590,2500,11570,29307110,30039780400,11968040,KSQ
2450,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1023,3,0,0.0,1023,1034,1022,10371,10645171,30025050000,29350000,KSQ
2451,223220,KR7223220005,로지스몬,KONEX,일반기업부,651,5,-114,-14.9,651,799,651,12,7960,29979315576,46051176,KNX
2452,084670,KR7084670009,동양고속,KOSPI,,10330,2,-90,-0.86,10420,10420,10250,2574,26537080,29911227770,2895569,STK
2453,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3660,1,110,3.1,3515,3660,3515,29620,106655405,29880781680,8164148,KSQ
2454,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
2455,227420,KR7227420007,도부마스크,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,29731674080,16444510,KNX
2456,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),825,1,8,0.98,821,832,817,30736,25225786,29725812600,36031288,KSQ
2457,015020,KR7015020001,이스타코,KOSPI,,689,1,10,1.47,679,690,675,96095,65648242,29524752400,42851600,STK
2458,001685,KR7001681006,대상우,KOSPI,,21450,1,50,0.23,21200,22600,21200,86166,1891697850,29391283350,1370223,STK
2459,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1634,2,-24,-1.45,1631,1657,1631,29729,48637583,29330453596,17950094,KSQ
2460,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,629,2,-28,-4.26,651,657,629,150318,96820794,29217404756,46450564,KSQ
2461,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,251,1,5,2.03,246,252,245,178761,44264375,29044301097,115714347,KSQ
2462,002680,KR7002680007,한탑,KOSDAQ,투자주의환기종목(소속부없음),898,1,3,0.34,898,900,895,26077,23396292,29020485502,32316799,KSQ
2463,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4145,4,955,29.94,3370,4145,3345,296544,1183010150,28895607420,6971196,KSQ
2464,004365,KR7004361002,세방우,KOSPI,,7820,1,30,0.39,7740,7850,7740,398,3108180,28849935000,3689250,STK
2465,072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
2466,049470,KR7049470008,SGA,KOSDAQ,중견기업부,490,0,0,0.0,0,0,0,0,0,28842502010,58862249,KSQ
2467,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2005,2,-5,-0.25,2005,2010,2000,30913,61995335,28771750000,14350000,KSQ
2468,00499K,KR700499K014,롯데지주우,KOSPI,,35700,1,50,0.14,36000,36000,35250,39,1384100,28760027100,805603,STK
2469,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1388,3,0,0.0,1388,1388,1375,33740,46642559,28713932148,20687271,KSQ
2470,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,484,2,-6,-1.22,490,498,477,269515,130400742,28646132416,59186224,KSQ
2471,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3070,2,-10,-0.32,3080,3175,3035,41226,127648610,28628149100,9325130,KSQ
2472,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1463,2,-54,-3.56,1519,1540,1456,111638,164742443,28594337926,19545002,KSQ
2473,043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,420,1,25,6.33,396,431,396,818365,339097497,28458867360,67759208,KSQ
2474,019685,KR7019681006,대교우B,KOSPI,,1458,1,19,1.32,1456,1511,1446,62650,92498473,28324551420,19426990,STK
2475,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,416,1,8,1.96,410,421,408,196015,81395766,28272608000,67963000,KSQ
2476,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3080,1,5,0.16,3085,3135,3020,18261,56287060,28152567520,9140444,KSQ
2477,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,1684,2,-48,-2.77,1715,1744,1645,130351,218296281,28058836628,16662017,KSQ
2478,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2510,2,-10,-0.4,2535,2535,2500,9083,22829765,27913305890,11120839,KSQ
2479,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,840,3,0,0.0,838,843,834,31894,26727848,27865780320,33173548,KSQ
2480,079650,KR7079650008,서산,KOSDAQ,중견기업부,1393,2,-2,-0.14,1384,1394,1374,7405,10223647,27860000000,20000000,KSQ
2481,019490,KR7019490002,하이트론,KOSPI,,1007,2,-3,-0.3,1010,1050,1000,29935,30212595,27804502568,27611224,STK
2482,062970,KR7062970009,피피아이,KOSDAQ,중견기업부,2980,2,-20,-0.67,2940,3180,2845,560527,1684308850,27738391300,9308185,KSQ
2483,001210,KR7001210004,금호전기,KOSPI,,719,1,3,0.42,723,729,715,19196,13824657,27670873899,38485221,STK
2484,436610,KR7436610000,한국제11호스팩,KOSDAQ,SPAC(소속부없음),4595,2,-75,-1.61,4655,4740,4585,55515,256548810,27661900000,6020000,KSQ
2485,225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,1034,2,-9,-0.86,1043,1049,1016,61227,63031598,27542361242,26636713,KSQ
2486,379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,9600,3,0,0.0,9800,9800,9600,2,19400,27278016000,2841460,KNX
2487,257990,KR7257990002,나우코스,KONEX,일반기업부,4595,3,0,0.0,4690,4690,4520,102,467660,27036483740,5883892,KNX
2488,054180,KR7054180005,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),472,1,10,2.16,463,484,463,228625,108091989,26975351296,57151168,KSQ
2489,336040,KR7336040001,타스컴,KONEX,일반기업부,6400,3,0,0.0,6400,6400,6400,3,19200,26970272000,4214105,KNX
2490,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2410,1,60,2.55,2350,2480,2340,64114,156027695,26913390620,11167382,KSQ
2491,031860,KR7031860000,에스유홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1790,1,47,2.7,1743,1843,1718,279087,495287157,26897177240,15026356,KSQ
2492,419700,KR7419700000,이브이파킹서비스,KONEX,일반기업부,1649,0,0,0.0,0,0,0,0,0,26823732234,16266666,KNX
2493,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,699,2,-10,-1.41,702,719,685,178593,124416189,26810504286,38355514,KSQ
2494,043200,KR7043200005,파루,KOSDAQ,벤처기업부,641,1,7,1.1,634,642,626,62285,39480430,26796565915,41804315,KSQ
2495,191600,KR7191600006,블루탑,KONEX,일반기업부,9400,0,0,0.0,0,0,0,0,0,26790000000,2850000,KNX
2496,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1638,2,-30,-1.8,1685,1685,1610,14898,24677215,26756202564,16334678,KSQ
2497,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,977,2,-5,-0.51,986,987,970,47474,46474547,26512616474,27136762,KSQ
2498,019570,KR7019570001,플루토스,KOSDAQ,중견기업부,504,2,-4,-0.79,517,518,498,104645,52920333,26444900160,52470040,KSQ
2499,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1407,2,-12,-0.85,1419,1419,1406,19438,27420081,26344559661,18723923,KSQ
2500,060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2375,2,-10,-0.42,2385,2395,2365,33885,80553435,26338750000,11090000,KSQ
2501,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,8580,5,-1510,-14.97,9830,9830,8580,3109,26922170,26277657120,3062664,KNX
2502,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,884,1,2,0.23,880,903,880,9616,8547563,26242219796,29685769,KSQ
2503,084695,KR7084691005,대상홀딩스우,KOSPI,,28700,2,-300,-1.03,28200,29700,28200,33941,977938650,26216933400,913482,STK
2504,224060,KR7224060004,더코디,KOSDAQ,중견기업부,5520,1,120,2.22,5390,5900,5380,9131,51080470,26211156960,4748398,KSQ
2505,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2320,2,-45,-1.9,2375,2375,2320,15385,35892145,26161895280,11276679,KSQ
2506,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,8170,2,-60,-0.73,8270,8270,8130,17296,141395820,26055486220,3189166,KSQ
2507,377460,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
2508,076340,KR7076340009,관악산업,KONEX,일반기업부,5330,1,180,3.5,5290,5330,5290,125,664250,25964881800,4871460,KNX
2509,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2000,3,0,0.0,2000,2000,1996,19334,38639904,25810000000,12905000,KSQ
2510,002070,KR7002070001,비비안,KOSPI,,864,3,0,0.0,864,866,856,35675,30748847,25742007360,29793990,STK
2511,053060,KR7053060000,세동,KOSDAQ,중견기업부,1455,2,-17,-1.15,1472,1475,1436,94058,136561048,25691544645,17657419,KSQ
2512,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,3835,2,-20,-0.52,3865,3865,3800,7132,27245525,25405851055,6624733,KSQ
2513,003495,KR7003491008,대한항공우,KOSPI,,22850,1,150,0.66,22900,22900,22550,1089,24835200,25381642900,1110794,STK
2514,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1362,2,-19,-1.38,1381,1381,1357,30462,41693433,25204881894,18505787,KSQ
2515,207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,7000,0,0,0.0,0,0,0,0,0,25200000000,3600000,KNX
2516,232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,2150,2,-60,-2.71,2210,2210,2125,48106,103182565,25171064800,11707472,KSQ
2517,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1984,1,6,0.3,1959,2015,1959,21178,41981894,25169262080,12686120,KSQ
2518,204210,KR7204210009,스타리츠,KOSPI,,3215,1,105,3.38,3110,3240,3105,79950,254022620,25163210225,7826815,STK
2519,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,2090,3,0,0.0,2090,2110,2080,13227,27677960,25142700000,12030000,KSQ
2520,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,498,1,10,2.05,500,506,476,386091,191300068,24927839196,50055902,KSQ
2521,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,612,1,17,2.86,597,620,597,13738,8399157,24904531548,40693679,KSQ
2522,088790,KR7088790001,진도,KOSPI,,2000,2,-75,-3.61,2075,2075,2000,80992,163753650,24895488000,12447744,STK
2523,134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5200,2,-20,-0.38,5230,5230,5150,3518,18235910,24800100000,4769250,KSQ
2524,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,6560,2,-10,-0.15,6570,6760,6540,9753,64668520,24785621760,3778296,STK
2525,430230,KR7430230003,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),3095,2,-60,-1.9,3170,3210,3070,85550,266861665,24772380000,8004000,KSQ
2526,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,314,1,10,3.29,305,335,305,933749,300046312,24592791488,78320992,KSQ
2527,054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,4275,2,-90,-2.06,4365,4370,4275,7050,30443515,24480548100,5726444,KSQ
2528,044380,KR7044380004,주연테크,KOSPI,,413,3,0,0.0,413,417,413,38596,15995034,24449287772,59199244,STK
2529,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,7830,1,10,0.13,7850,7850,7830,11,86220,24429600000,3120000,KNX
2530,010420,KR7010420008,한솔PNS,KOSPI,,1192,2,-9,-0.75,1200,1204,1172,5933,7051038,24427670304,20493012,STK
2531,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1159,1,1,0.09,1158,1177,1155,35260,40961382,24391696253,21045467,KSQ
2532,139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
2533,071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,1460,1,43,3.03,1417,1476,1393,18716,26530735,24191014480,16569188,KSQ
2534,067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2875,1,60,2.13,2840,2890,2830,7735,22103345,24140204875,8396593,KSQ
2535,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,1929,1,24,1.26,1906,1933,1868,51323,97381343,24114382704,12500976,KSQ
2536,215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,597,2,-13,-2.13,610,610,594,36269,21718682,24049039953,40283149,KSQ
2537,341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,2280,2,-155,-6.37,2300,2460,2085,17805,38321260,24015707400,10533205,KNX
2538,039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,2990,1,15,0.5,2975,3020,2950,16472,49123895,23975007030,8018397,KSQ
2539,065770,KR7065770000,CS,KOSDAQ,벤처기업부,1227,1,18,1.49,1218,1236,1218,20281,24912788,23817456510,19411130,KSQ
2540,123750,KR7123750002,알톤,KOSDAQ,투자주의환기종목(소속부없음),1866,2,-7,-0.37,1861,1891,1861,12736,23831818,23784590202,12746297,KSQ
2541,025890,KR7025890005,한국주강,KOSPI,,2100,3,0,0.0,2100,2110,2090,7961,16701705,23749443900,11309259,STK
2542,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,340,2,-2,-0.58,338,347,331,55499,18715247,23660207980,69588847,KSQ
2543,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),440,1,3,0.69,433,444,433,42600,18772141,23647345920,53743968,KSQ
2544,019660,KR7019660000,글로본,KOSDAQ,투자주의환기종목(소속부없음),673,1,52,8.37,619,799,619,2026468,1453427488,23414172058,34790746,KSQ
2545,005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
2546,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
2547,446440,KR7446440000,에피바이오텍,KONEX,일반기업부,10000,1,160,1.63,10000,10000,10000,19,190000,22975040000,2297504,KNX
2548,413630,KR7413630005,유진스팩8호,KOSDAQ,SPAC(소속부없음),3880,2,-80,-2.02,3920,3965,3845,95233,372566230,22969600000,5920000,KSQ
2549,003075,KR7003071008,코오롱글로벌우,KOSPI,,31000,1,5800,23.02,26000,32750,24000,118684,3413499550,22962847000,740737,STK
2550,108675,KR7108671009,LX하우시스우,KOSPI,,22150,1,50,0.23,22100,22500,22000,700,15469000,22866109500,1032330,STK
2551,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,465,1,6,1.31,462,467,459,34438,15942407,22859678535,49160599,KSQ
2552,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,549,1,1,0.18,548,560,540,156427,85994999,22816464705,41560045,KSQ
2553,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1367,2,-28,-2.01,1395,1395,1367,22834,31562996,22803503874,16681422,KSQ
2554,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,3230,2,-25,-0.77,3245,3245,3210,1793,5796775,22610000000,7000000,KSQ
2555,250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,685,1,24,3.63,663,770,660,2194321,1611657462,22605301400,33000440,KSQ
2556,066430,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),576,2,-16,-2.7,594,597,568,142453,82960598,22552402176,39153476,KSQ
2557,214310,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
2558,225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,807,1,6,0.75,801,811,799,19234,15451325,22504849350,27887050,KSQ
2559,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,26600,1,350,1.33,26300,26600,26300,19,503900,22503334000,845990,STK
2560,468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2015,2,-5,-0.25,2015,2020,2010,13278,26719765,22265750000,11050000,KSQ
2561,071460,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
2562,217620,KR7217620004,디딤이앤에프,KOSDAQ,관리종목(소속부없음),381,0,0,0.0,0,0,0,0,0,22001687010,57747210,KSQ
2563,212310,KR7212310007,오건에코텍,KONEX,일반기업부,2155,2,-30,-1.37,2195,2195,2100,551,1160055,21958592310,10189602,KNX
2564,188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,3060,2,-60,-1.92,3095,3125,3055,5165,15883775,21902592600,7157710,KSQ
2565,002355,KR7002351005,넥센타이어1우B,KOSPI,,3330,3,0,0.0,3295,3330,3295,1723,5705845,21645000000,6500000,STK
2566,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3570,2,-25,-0.7,3560,3590,3505,7551,26810050,21484220730,6017989,KSQ
2567,230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
2568,079950,KR7079950002,인베니아,KOSDAQ,중견기업부,918,1,10,1.1,908,924,908,16448,15031481,21297600000,23200000,KSQ
2569,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1498,1,11,0.74,1472,1500,1470,15040,22351440,21258254318,14191091,KSQ
2570,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1615,1,5,0.31,1610,1640,1581,28579,45758473,21160929945,13102743,KSQ
2571,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1468,2,-18,-1.21,1483,1486,1458,58490,86016823,21086563392,14364144,KSQ
2572,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,563,1,6,1.08,580,580,557,98981,55416393,21066048559,37417493,KSQ
2573,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2340,1,15,0.65,2325,2340,2300,22803,52716750,21060000000,9000000,KSQ
2574,052960,KR7052960002,태양3C,KONEX,일반기업부,4300,2,-80,-1.83,4110,4500,4110,207,852750,21014435400,4887078,KNX
2575,007815,KR7007811003,코리아써우,KOSPI,,7060,2,-10,-0.14,6950,7110,6950,423,2975620,20930711400,2964690,STK
2576,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1060,2,-10,-0.93,1070,1078,1058,8445,8985634,20895568000,19712800,KSQ
2577,078860,KR7078860004,아이오케이,KOSDAQ,중견기업부,4340,2,-45,-1.03,4530,4530,4300,14987,65293610,20859441820,4806323,KSQ
2578,001770,KR7001770007,SHD,KOSPI,,17050,1,50,0.29,17000,17170,16900,1067,18145820,20713669900,1214878,STK
2579,456700,KR7456700004,길교이앤씨,KONEX,일반기업부,22950,0,0,0.0,0,0,0,0,0,20655000000,900000,KNX
2580,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1297,1,11,0.86,1286,1309,1281,46182,60012144,20652204929,15923057,KSQ
2581,279060,KR7279060008,이노벡스,KONEX,일반기업부,2275,1,30,1.34,2300,2300,2275,360,822925,20645797900,9075076,KNX
2582,079970,KR7079970000,투비소프트,KOSDAQ,벤처기업부,261,2,-4,-1.51,264,269,259,324354,85215667,20489805783,78505003,KSQ
2583,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2565,2,-5,-0.19,2570,2570,2550,2146,5506815,20480263020,7984508,KSQ
2584,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2420,1,35,1.47,2385,2435,2365,4422,10619790,20337680000,8404000,KSQ
2585,016670,KR7016670002,디모아,KOSDAQ,중견기업부,5930,1,40,0.68,5860,5970,5860,5504,32481020,20133933310,3395267,KSQ
2586,224760,KR7224760009,엔에스컴퍼니,KONEX,일반기업부,5090,1,630,14.13,3795,5090,3795,21,80990,20053073000,3939700,KNX
2587,449020,KR7449020007,유안타제13호스팩,KOSDAQ,SPAC(소속부없음),2050,1,10,0.49,2045,2050,2035,7334,14992885,19946500000,9730000,KSQ
2588,900280,KYG1990V1041,골든센츄리,KOSDAQ,관리종목(소속부없음),97,0,0,0.0,0,0,0,0,0,19924215936,205404288,KSQ
2589,026910,KR7026910000,광진실업,KOSDAQ,중견기업부,3110,2,-50,-1.58,3160,3160,3105,3384,10588415,19920809550,6405405,KSQ
2590,192410,KR7192410009,휴림네트웍스,KOSDAQ,중견기업부,9150,1,40,0.44,9120,9330,9120,2888,26600090,19909732050,2175927,KSQ
2591,023790,KR7023790009,동일철강,KOSDAQ,관리종목(소속부없음),999,1,20,2.04,971,1110,961,513523,531100496,19692954333,19712667,KSQ
2592,050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,993,2,-7,-0.7,999,999,990,7232,7170649,19646241855,19784735,KSQ
2593,168490,KR7168490001,한국패러랠,KOSPI,,244,3,0,0.0,244,248,240,566845,138766316,19524880000,80020000,STK
2594,070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1394,2,-16,-1.13,1403,1410,1394,39619,55473852,19348052274,13879521,KSQ
2595,322970,KR7322970005,무진메디,KONEX,일반기업부,1900,1,21,1.12,1895,1940,1880,708,1344679,19098758200,10051978,KNX
2596,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2855,2,-35,-1.21,2890,2895,2835,10454,29872405,19066832000,6678400,KSQ
2597,001795,KR7001791003,대한제당우,KOSPI,,2940,2,-10,-0.34,2925,2955,2920,24691,72521270,19059314400,6482760,STK
2598,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),155,0,0,0.0,0,0,0,0,0,19045963830,122877186,KSQ
2599,341310,KR7341310001,이앤에치,KONEX,일반기업부,1098,1,100,10.02,1000,1100,900,32,31198,18988153200,17293400,KNX
2600,35320K,KR735320K011,대덕전자1우,KOSPI,,9030,1,20,0.22,9030,9050,8950,1705,15323800,18922536570,2095519,STK
2601,073540,KR7073540007,에프알텍,KOSDAQ,투자주의환기종목(소속부없음),1652,2,-10,-0.6,1666,1686,1648,17214,28458339,18832800000,11400000,KSQ
2602,251280,KR7251280004,안지오랩,KONEX,일반기업부,6290,1,100,1.62,6190,6290,6000,2398,14727480,18805074620,2989678,KNX
2603,004835,KR7004831004,덕성우,KOSPI,,13330,1,180,1.37,13230,13540,13230,15567,209249900,18555360000,1392000,STK
2604,000087,KR7000082008,하이트진로2우B,KOSPI,,16370,2,-40,-0.24,16740,16740,16360,2528,41537360,18500359060,1130138,STK
